_key,Cleaned Incident,Year,Cleaned Event,Location,Latitude,Longitude,Cleaned Impact,Cleaned Group,Cleaned Outcome
197,hong kong handover,1997,sovereignty transition,China,36.567348398000036,103.93002703300004,transfer of sovereignty over hong kong from the united kingdom to china.,british and chinese governments,mixed
198,china joins the world trade organization wto,2001,international economic integration,China,36.567348398000036,103.93002703300004,"marked chinas deeper integration into the global economy, significantly boosting trade.",chinese government,positive
199,2008 beijing olympic games,2008,international sports event,China,36.567348398000036,103.93002703300004,showcased chinas emergence as a global power and led to widespread infrastructural improvements in beijing.,"international olympic committee, chinese government",positive
200,belt and road initiative announced,2013,economic and infrastructure project,China,36.567348398000036,103.93002703300004,a global development strategy adopted by the chinese government involving infrastructure development and investments.,xi jinping,mixed
201,sars epidemic,2002,health crisis,China,36.567348398000036,103.93002703300004,a severe outbreak that underscored the need for global public health cooperation and transparency.,unknown,negative
202,antiunknownsecession law passed,2005,legislation,China,36.567348398000036,103.93002703300004,"aimed at preventing taiwans independence through nonunknownpeaceful means, escalating crossunknownstrait tensions.",national peoples congress of china,mixed
203,highunknownspeed rail expansion,2008,infrastructure development,China,36.567348398000036,103.93002703300004,"initiated extensive development of the highunknownspeed rail network, revolutionizing domestic travel and connectivity.","chinese government, ministry of railways",positive
204,shanghai world expo,2010,international exhibition,China,36.567348398000036,103.93002703300004,"showcased chinas cultural and economic global integration, attracting participants and visitors worldwide.","shanghai world expo bureau, international participants",positive
205,xi jinping assumes presidency,2013,political,China,36.567348398000036,103.93002703300004,"marked the beginning of xi jinpings leadership, significantly impacting chinas domestic policies and global stance.",xi jinping,mixed
206,made in china 2025 initiative announced,2015,economic policy,China,36.567348398000036,103.93002703300004,"a strategic plan to transition china into a highunknowntech manufacturing leader, affecting global trade dynamics.",chinese government,mixed
207,south china sea arbitration ruling,2016,international relations,China,36.567348398000036,103.93002703300004,"an international tribunal ruled against chinas claims in the south china sea, which china rejected.","permanent court of arbitration, chinese government",negative
208,changeunknown5 moon mission success,2020,space exploration,China,36.567348398000036,103.93002703300004,"successfully returned lunar samples to earth, marking a significant achievement in chinas space exploration.",china national space administration,positive
209,comprehensive agreement on investment with the eu,2020,international economic agreement,China,36.567348398000036,103.93002703300004,"aimed to increase investment opportunities between china and the european union, enhancing economic ties.","european union, chinese government",positive
210,foundation of kievan rus,882,state formation,Russia,61.989526183000066,96.80537153400007,"established the first east slavic state, laying the foundation for russian nationality and statehood.",prince oleg of novgorod,positive
212,mongol invasion of rus,1237,military invasion,Russia,61.989526183000066,96.80537153400007,"led to the mongol domination of russian territories, profoundly affecting its development.",batu khan,negative
213,battle of kulikovo,1380,military,Russia,61.989526183000066,96.80537153400007,marked the beginning of the decline of mongol influence over russian territories.,dmitry donskoy,positive
214,ivan iii tripled the territory of russia,1490,territorial expansion,Russia,61.989526183000066,96.80537153400007,"known as ivan the great, he significantly expanded russian territory and centralized power in moscow.",ivan iii,positive
216,time of troubles,1598,political crisis,Russia,61.989526183000066,96.80537153400007,"a period of political chaos, famine, and foreign invasion following the death of ivan iv.",various claimants and factions,negative
218,peter the greats reforms,1730,modernizationexpansion,Russia,61.989526183000066,96.80537153400007,"modernized and expanded russia, establishing it as a major european power.",peter i,positive
222,russounknownjapanese war,1905,military conflict,Russia,61.989526183000066,96.80537153400007,first major military defeat of a european power by an asian nation in the modern era.,nicholas ii,negative
224,october revolution,1917,political revolution,Russia,61.989526183000066,96.80537153400007,"overthrew the provisional government, leading to the establishment of the soviet union.",bolsheviks vladimir lenin,positive
225,russian civil war,1922,civil war,Russia,61.989526183000066,96.80537153400007,a multiunknownparty war in the former russian empire fought between the bolshevik red army and various forces.,"bolsheviks, white army, and allies",negative
227,stalins great purge,1938,political repression,Russia,61.989526183000066,96.80537153400007,"a campaign of political repression, including executions and labor camps.",joseph stalin,negative
228,nazi germany invades the soviet union,1941,military conflict,Russia,61.989526183000066,96.80537153400007,"known as operation barbarossa, it was the largest military invasion in history.",adolf hitler,negative
229,victory in the great patriotic war,1945,end of wwii in europe,Russia,61.989526183000066,96.80537153400007,"marked the defeat of nazi germany, celebrating the end of wwii in europe.",soviet military and citizens,positive
230,treaty of brestunknownlitovsk,1918,international treaty,Russia,61.989526183000066,96.80537153400007,"ended russias participation in wwi, ceding vast territories to the central powers.",bolshevik government,negative
231,kronstadt rebellion,1921,military rebellion,Russia,61.989526183000066,96.80537153400007,"a major revolt by sailors against the soviet governments policies, brutally suppressed.",bolshevik government,negative
232,formation of the ussr,1922,political,Russia,61.989526183000066,96.80537153400007,"unified the russian, ukrainian, belarusian, and transcaucasian republics into a single federal state.","vladimir lenin, soviet leadership",positive
